,y_test,xgb_y_pred,y_test
6997,3.5,2.776334763,3.5
6998,1.3,2.221713305,1.3
6999,15.5,10.08113861,15.5
7000,37.5,30.37619019,37.5
7001,16.9,19.0163269,16.9
7002,21,21.0679512,21
7003,15.38,16.57583237,15.38
7004,9,8.363418579,9
7005,19.5,19.57722282,19.5
7006,17.2,17.66015434,17.2
7007,5.5,8.613527298,5.5
7008,25,24.80102158,25
7009,16.5,13.74704075,16.5
7010,11,13.8219595,11
7011,15,14.93054962,15
7012,7.68,8.65482235,7.68
7013,26.5,26.31186485,26.5
7014,12.5,15.52202892,12.5
7015,18.58,14.59450626,18.58
7016,5.5,6.952138901,5.5
7017,20.5,20.80590439,20.5
7018,2.5,2.9963305,2.5
7019,21.98,23.28463936,21.98
7020,27.5,31.29086685,27.5
7021,16.5,12.85434341,16.5
7022,11.3,11.10876465,11.3
7023,28,27.83698845,28
7024,12.5,10.24833679,12.5
7025,6,5.846329689,6
7026,32,30.93547249,32
7027,3.88,4.627979279,3.88
7028,11,11.0008955,11
7029,3,3.212111235,3
7030,22.5,18.64574432,22.5
7031,14.88,16.66199493,14.88
7032,22,21.76920128,22
7033,4.2,4.143257141,4.2
7034,5.28,4.908664227,5.28
7035,32,29.69092178,32
7036,25,24.97096634,25
7037,18.5,20.24341011,18.5
7038,23.98,24.56682396,23.98
7039,9.3,12.05239964,9.3
7040,1.5,1.956116915,1.5
7041,28,25.28328514,28
7042,2,2.568599463,2
7043,4,4.114917278,4
7044,21,21.11205292,21
7045,33,33.08879471,33
7046,9.28,9.705220222,9.28
7047,4.5,5.46766758,4.5
7048,20,19.89604378,20
7049,15.98,23.51181412,15.98
7050,19.98,21.12467766,19.98
7051,13,11.78827572,13
7052,24,20.83441162,24
7053,33,34.4197731,33
7054,22,22.07322884,22
7055,7.5,7.636215687,7.5
7056,19,19.64939499,19
7057,6.9,8.937922478,6.9
7058,19,18.91108894,19
7059,18.9,17.40922546,18.9
7060,7.5,6.874678135,7.5
7061,15,14.77487659,15
7062,12.68,10.48160744,12.68
7063,21,22.26703453,21
7064,5.5,16.02264023,5.5
7065,25,24.97871208,25
7066,22.5,19.15834236,22.5
7067,8,7.921358109,8
7068,13,12.60888004,13
7069,7,5.473241806,7
7070,5.8,4.246070862,5.8
7071,4.9,5.729772568,4.9
7072,17,16.91685867,17
7073,25,24.85441589,25
7074,25,24.93009377,25
7075,12.5,9.130871773,12.5
7076,4.5,5.858179569,4.5
7077,12.4,13.44242096,12.4
7078,6,8.891149521,6
7079,2.68,2.325645685,2.68
7080,3.3,3.228865385,3.3
7081,4,5.095981598,4
7082,34.6,35.704216,34.6
7083,14.3,12.35124016,14.3
7084,5.98,6.993422985,5.98
7085,16.8,12.61739445,16.8
7086,5.8,5.98359108,5.8
7087,5,5.019752502,5
7088,19.5,19.08515167,19.5
7089,24.98,25.83906746,24.98
7090,35.38,36.42473984,35.38
7091,26,25.94290352,26
7092,15.2,15.10040092,15.2
7093,17.8,20.24119377,17.8
7094,4.6,5.919830799,4.6
7095,4.99,6.805617332,4.99
7096,22,22.08914757,22
7097,20.5,22.86102104,20.5
7098,11.8,9.179660797,11.8
7099,17,20.53110123,17
7100,15.88,17.32718086,15.88
7101,16.6,17.9063549,16.6
7102,10.88,11.14640045,10.88
7103,20,19.79935455,20
7104,34,33.91403961,34
7105,2.8,1.970432758,2.8
7106,9.88,11.67088985,9.88
7107,3.5,4.625248432,3.5
7108,17.5,16.81422806,17.5
7109,9,7.805564404,9
7110,21,21.25689316,21
7111,18,16.73748016,18
7112,22,22.26874542,22
7113,7.18,7.893201828,7.18
7114,27,26.92224884,27
7115,25,25.0796051,25
7116,9,9.18917942,9
7117,16.5,20.46191216,16.5
7118,18.98,18.25110054,18.98
7119,11,11.07102489,11
7120,8.2,6.054751396,8.2
7121,9.68,9.452174187,9.68
7122,19,17.74322319,19
7123,9,8.925352097,9
7124,7.9,7.777175903,7.9
7125,6.18,7.163609505,6.18
7126,12,12.55505943,12
7127,12.28,15.90590286,12.28
7128,17,17.79955673,17
7129,19.5,22.70431519,19.5
7130,11,10.88373184,11
7131,11.2,8.294991493,11.2
7132,4.7,3.451667309,4.7
7133,26,26.33349419,26
7134,21,20.65489769,21
7135,12,14.15669823,12
7136,7.8,9.507480621,7.8
7137,16.5,14.48944855,16.5
7138,6,6.126636028,6
7139,13,15.30757999,13
7140,17.2,15.81213188,17.2
7141,4.3,4.9013834,4.3
7142,9,9.060848236,9
7143,15,14.00912571,15
7144,3.88,3.535354614,3.88
7145,33,28.68477249,33
7146,2.99,2.378860474,2.99
7147,7,6.997065544,7
7148,17.9,16.23897552,17.9
7149,19,18.73073959,19
7150,20.8,22.58233261,20.8
7151,9.5,9.643266678,9.5
7152,17,17.07597923,17
7153,11,11.10633755,11
7154,14.8,15.7685833,14.8
7155,21.5,23.21159744,21.5
7156,18,17.07680511,18
7157,19.3,19.9472847,19.3
7158,6.5,7.395517349,6.5
7159,21,20.95619392,21
7160,22,19.32618523,22
7161,5.6,7.34566021,5.6
7162,15.5,15.23498631,15.5
7163,6,6.114328384,6
7164,37.5,22.63415146,37.5
7165,18.5,19.0850563,18.5
7166,16,18.09028053,16
7167,12.98,11.3988905,12.98
7168,7,10.75633335,7
7169,17,16.98635864,17
7170,26.9,22.28768158,26.9
7171,20,24.52733231,20
7172,16.3,17.09126472,16.3
7173,12,12.19427967,12
7174,21.98,20.91068459,21.98
7175,20.5,19.1845665,20.5
7176,20.3,20.75915146,20.3
7177,5.8,11.59615421,5.8
7178,21,24.2563076,21
7179,9.8,10.88612366,9.8
7180,17,16.79204559,17
7181,3.5,5.361920357,3.5
7182,14.98,15.67274666,14.98
7183,5.38,5.197425365,5.38
7184,21,21.1108551,21
7185,21.6,21.1111908,21.6
7186,5.5,6.571592808,5.5
7187,37.28,35.86852646,37.28
7188,18,15.49071693,18
7189,3.98,4.144224644,3.98
7190,16.5,18.2315197,16.5
7191,6.5,6.896875858,6.5
7192,24.5,23.75864601,24.5
7193,20.2,16.80692291,20.2
7194,24,25.81798935,24
7195,23.5,24.31361389,23.5
7196,10.38,13.78466606,10.38
7197,15,13.46864319,15
7198,32,28.70052147,32
7199,24,24.00801277,24
7200,12.45,11.76216984,12.45
7201,5,5.088629723,5
7202,18,17.78443527,18
7203,5,5.025468349,5
7204,24.5,22.34242439,24.5
7205,37,37.47412491,37
7206,33.7,33.1980629,33.7
7207,8.68,8.45089817,8.68
7208,23.5,25.76071548,23.5
7209,28,29.66796112,28
7210,22,21.4672451,22
7211,23.6,18.66688728,23.6
7212,23.2,23.55222321,23.2
7213,35,29.4483757,35
7214,24,26.85025024,24
7215,14.8,13.54988575,14.8
7216,32.5,34.42723846,32.5
7217,8.28,7.731957912,8.28
7218,12,9.690202713,12
7219,15,14.98219681,15
7220,17,19.96807098,17
7221,20.18,17.3754406,20.18
7222,17,11.83407784,17
7223,11.5,11.66269302,11.5
7224,14,15.15227318,14
7225,17.8,18.60635185,17.8
7226,6.3,8.00596714,6.3
7227,21.5,23.14284706,21.5
7228,22,22.51567078,22
7229,6.8,6.050232887,6.8
7230,25,21.26135445,25
7231,16.5,17.19916725,16.5
7232,21.68,19.30095673,21.68
7233,28.5,26.73451233,28.5
7234,19,21.0670166,19
7235,21,20.37537003,21
7236,6.98,7.084253311,6.98
7237,5,4.961829185,5
7238,17.6,18.27495193,17.6
7239,17.8,17.60087013,17.8
7240,15,15.27120876,15
7241,5.4,6.987998962,5.4
7242,28.9,23.8601532,28.9
7243,16.28,16.80722237,16.28
7244,23.5,22.05114746,23.5
7245,33,27.96975517,33
7246,19.5,15.85689163,19.5
7247,18.8,13.18132973,18.8
7248,12,11.86470032,12
7249,17,17.0806694,17
7250,19,19.03616524,19
7251,4,4.033352375,4
7252,10.3,9.67296505,10.3
7253,15,15.25434113,15
7254,11.3,11.83045769,11.3
7255,9.28,9.017477036,9.28
7256,19,18.72760963,19
7257,27.5,29.38022232,27.5
7258,9,10.8458786,9
7259,6,5.91033268,6
7260,5,5.081518173,5
7261,24.58,22.17089272,24.58
7262,6.68,7.405383587,6.68
7263,15,14.92159367,15
7264,19,23.73502541,19
7265,18,19.59860992,18
7266,9,9.009105682,9
7267,19.2,19.39545059,19.2
7268,14.7,15.99171543,14.7
7269,8.5,7.045393467,8.5
7270,24.5,23.96451378,24.5
7271,24.8,22.69849586,24.8
7272,10.68,11.84473419,10.68
7273,9.5,8.511837006,9.5
7274,28.5,26.10587883,28.5
7275,28.5,25.20886993,28.5
7276,19,19.0049057,19
7277,26,26.43740082,26
7278,23,23.22595406,23
7279,20.28,20.19362259,20.28
7280,4.9,6.307749271,4.9
7281,23,23.14377594,23
7282,8.8,9.554321289,8.8
7283,11,10.89959812,11
7284,28,28.08511925,28
7285,27,23.99516296,27
7286,26,27.58655357,26
7287,37.5,32.88860703,37.5
7288,4,4.499503613,4
7289,21,21.05085182,21
7290,8.98,12.07435989,8.98
7291,38,37.75348282,38
7292,24.5,21.53251839,24.5
7293,21,21.17353058,21
7294,12.08,12.45761395,12.08
7295,34.58,34.23809052,34.58
7296,20.5,16.01906395,20.5
7297,10.88,8.894073486,10.88
7298,26,26.6089077,26
7299,21,21.24189568,21
7300,5,5.040196896,5
7301,3.2,5.649232864,3.2
7302,14.8,17.67690659,14.8
7303,6.2,5.434925556,6.2
7304,32.8,21.51663208,32.8
7305,34,28.0382309,34
7306,21.5,21.79328728,21.5
7307,12.5,10.02282238,12.5
7308,15,14.78604603,15
7309,33,34.13360596,33
7310,15,15.27337456,15
7311,9,8.841784477,9
7312,11,10.88047981,11
7313,3.2,4.477730751,3.2
7314,20.5,19.47160721,20.5
7315,7.99,8.062748909,7.99
7316,11.2,11.71747208,11.2
7317,28,24.56198502,28
7318,32.3,32.88930511,32.3
7319,33.5,32.59844208,33.5
7320,4,3.893212557,4
7321,9.5,11.6789999,9.5
7322,2.5,3.206163645,2.5
7323,1.2,1.483938336,1.2
7324,1.39,1.226620197,1.39
7325,10.7,10.35389137,10.7
7326,7,7.036801815,7
7327,12.8,11.96653366,12.8
7328,7.2,7.466736794,7.2
7329,10,12.88756371,10
7330,10.8,9.446044922,10.8
7331,6.9,9.206751823,6.9
7332,10.98,14.72021008,10.98
7333,11,11.07666779,11
7334,36,35.91772842,36
7335,25,25.06750107,25
7336,22,23.89471054,22
7337,9,9.100523949,9
7338,13,10.83283806,13
7339,21.97,14.75576019,21.97
7340,15,14.92993355,15
7341,32.5,35.34300232,32.5
7342,2.8,2.864627123,2.8
7343,15,12.89755249,15
7344,28,28.15439415,28
7345,24.6,24.93687439,24.6
7346,2.36,3.550043106,2.36
7347,8.38,6.916287422,8.38
7348,5.5,4.681868553,5.5
7349,23.5,21.65144157,23.5
7350,21,21.06134987,21
7351,7,6.974836349,7
7352,17,21.31744766,17
7353,5,4.907780647,5
7354,18,18.17767906,18
7355,8,8.171424866,8
7356,2,2.368580818,2
7357,26,26.06342125,26
7358,23,24.92910957,23
7359,7.68,8.59797287,7.68
7360,20,19.71288681,20
7361,8.58,8.071615219,8.58
7362,26,25.98038864,26
7363,17.5,19.69415665,17.5
7364,6,6.187520981,6
7365,27,26.99619293,27
7366,9,8.861962318,9
7367,20,20.2989502,20
7368,22,21.88506317,22
7369,24,24.14376068,24
7370,18,17.73716354,18
7371,20,20.12627602,20
7372,23.5,22.91439629,23.5
7373,8.5,7.071632862,8.5
7374,18.5,19.8407383,18.5
7375,5.3,6.532622337,5.3
7376,19,20.36003876,19
7377,8.4,8.909345627,8.4
7378,20,20.15002632,20
7379,14.2,15.50018787,14.2
7380,37,27.29382896,37
7381,9,12.21217918,9
7382,7.68,7.354119778,7.68
7383,19,21.26423264,19
7384,21,20.80785179,21
7385,20,19.97436333,20
7386,16.8,16.04715538,16.8
7387,24,24.23545837,24
7388,14.18,14.58710957,14.18
7389,25,25.20208549,25
7390,8.5,10.39936352,8.5
7391,20.3,21.00506783,20.3
7392,17.2,16.69897079,17.2
7393,7.5,6.311072826,7.5
7394,11.9,9.660652161,11.9
7395,16.38,15.79189968,16.38
7396,9.5,8.843978882,9.5
7397,3.5,4.255412102,3.5
7398,7,7.045575142,7
7399,8.5,9.26320076,8.5
7400,4.5,7.914960861,4.5
7401,15.2,15.78831387,15.2
7402,24,24.00557899,24
7403,14.5,18.62590218,14.5
7404,28.3,30.26753235,28.3
7405,14.5,14.085186,14.5
7406,7.2,7.043298244,7.2
7407,12,11.95597553,12
7408,4.8,6.833022118,4.8
7409,23,22.95649529,23
7410,10.8,10.11514759,10.8
7411,19.38,18.10096931,19.38
7412,4.88,5.440814018,4.88
7413,13,11.83171749,13
7414,37,34.73566437,37
7415,24,23.95761108,24
7416,1.08,1.095244884,1.08
7417,19,18.8214798,19
7418,5,5.284061909,5
7419,8.2,8.402758598,8.2
7420,11.5,12.62825108,11.5
7421,21,25.74607277,21
7422,18.2,17.57666397,18.2
7423,19.8,19.72047997,19.8
7424,1.1,1.686694622,1.1
7425,9.08,10.67584896,9.08
7426,9.99,9.757116318,9.99
7427,11.6,12.77536392,11.6
7428,20,19.861063,20
7429,12.18,8.994027138,12.18
7430,21.98,22.79871559,21.98
7431,11,11.77067757,11
7432,3,3.109879494,3
7433,7.5,7.804956436,7.5
7434,22,21.84470749,22
7435,16,15.93730927,16
7436,19.88,18.1613636,19.88
7437,28,27.95387459,28
7438,23,22.78598404,23
7439,22.8,14.78758144,22.8
7440,26,24.15463638,26
7441,21,21.2456398,21
7442,28.8,31.40402794,28.8
7443,24,23.95705795,24
7444,2.7,2.390089035,2.7
7445,9,9.055851936,9
7446,8.18,9.745215416,8.18
7447,11.18,12.60794735,11.18
7448,15,13.90351963,15
7449,17.2,14.17026043,17.2
7450,33,34.89107513,33
7451,10,10.12272739,10
7452,14,16.18310738,14
7453,11.5,12.55696678,11.5
7454,20.38,19.03736496,20.38
7455,1.68,3.000187159,1.68
7456,14,17.28413582,14
7457,8.1,7.872558117,8.1
7458,23.4,22.90130424,23.4
7459,3.3,4.27853632,3.3
7460,32,30.88081932,32
7461,26.8,23.13965607,26.8
7462,16,19.44325066,16
7463,8.6,11.67974472,8.6
7464,10.8,10.75230598,10.8
7465,25,24.91484261,25
7466,14.8,16.05207634,14.8
7467,22.28,18.12205887,22.28
7468,20.98,20.45708084,20.98
7469,23.58,22.39436913,23.58
7470,14.8,15.16074848,14.8
7471,28,28.04680634,28
7472,28,22.0799408,28
7473,9.8,9.868646622,9.8
7474,10.18,11.11518478,10.18
7475,7.88,5.242302895,7.88
7476,16,15.84311485,16
7477,6.6,5.347116947,6.6
7478,2.5,2.511645794,2.5
7479,21,20.99498749,21
7480,20,18.2625618,20
7481,8.6,8.342320442,8.6
7482,17.8,15.45498276,17.8
7483,24.38,23.57116127,24.38
7484,20.58,18.64296913,20.58
7485,26.9,25.37450218,26.9
7486,17,16.99232483,17
7487,22.88,20.64277077,22.88
7488,10.3,9.597558022,10.3
7489,15,14.96295547,15
7490,16.5,15.83475113,16.5
7491,9.5,11.22395706,9.5
7492,10,10.70833206,10
7493,7.5,7.782285213,7.5
7494,15,15.08645535,15
7495,26,26.02534294,26
7496,10,10.64789772,10
7497,15.8,15.61609173,15.8
7498,9.8,9.808791161,9.8
7499,8.2,6.281661034,8.2
7500,28,28.24971771,28
7501,9,9.011921883,9
7502,36,36.03466415,36
7503,13,11.95895863,13
7504,6.5,5.469726563,6.5
7505,18,16.99346733,18
7506,5.98,5.636249065,5.98
7507,11,10.74312019,11
7508,16,16.07407761,16
7509,5,4.945363998,5
7510,17.28,13.16953564,17.28
7511,2.5,2.548854589,2.5
7512,18,17.95052147,18
7513,16.5,18.64346123,16.5
7514,24,24.21749496,24
7515,15,15.0152874,15
7516,24.98,22.78820419,24.98
7517,35,30.17804718,35
7518,23,19.752985,23
7519,10.5,10.09196377,10.5
7520,7.9,9.649723053,7.9
7521,8.18,7.727297306,8.18
7522,3.58,4.977919579,3.58
7523,20,19.80953979,20
7524,16,16.15754318,16
7525,14,14.02455902,14
7526,22,21.76430702,22
7527,6,6.113303661,6
7528,4.5,4.387716293,4.5
7529,6.98,6.979398727,6.98
7530,16,17.28040123,16
7531,6,5.930315018,6
7532,21.88,21.13847351,21.88
7533,3.18,3.436775684,3.18
7534,9.5,14.32640457,9.5
7535,17,17.11927032,17
7536,19.5,11.03695202,19.5
7537,3.58,3.840399742,3.58
7538,27.8,25.55877495,27.8
7539,3.78,4.114393711,3.78
7540,28.8,18.89325905,28.8
7541,12,9.690202713,12
7542,5.2,6.865736485,5.2
7543,5.6,5.967511654,5.6
7544,27,26.94788742,27
7545,19,22.21719933,19
7546,4.28,4.665691376,4.28
7547,27.88,26.54214287,27.88
7548,22,22.03986168,22
7549,20,20.97549438,20
7550,3.5,2.631239414,3.5
7551,18,17.89868736,18
7552,36,36.24144363,36
7553,33,34.58400726,33
7554,38.8,35.88768387,38.8
7555,22,25.7990303,22
7556,8.48,7.095407009,8.48
7557,6,5.986139774,6
7558,12,12.19353771,12
7559,21,21.02759171,21
7560,15,15.15180397,15
7561,18.6,22.99324036,18.6
7562,24,25.39265442,24
7563,22.8,23.48862267,22.8
7564,12.99,11.46783733,12.99
7565,10.3,11.21889305,10.3
7566,13,13.78810024,13
7567,22.28,20.60844803,22.28
7568,24.9,16.60319519,24.9
7569,6,5.658674717,6
7570,12.8,13.56629086,12.8
7571,9.98,9.248184204,9.98
7572,11.6,13.53763103,11.6
7573,18,18.1137085,18
7574,8,7.440940857,8
7575,4.1,2.814056873,4.1
7576,8,7.994767666,8
7577,32,30.13142776,32
7578,8.8,8.344478607,8.8
7579,19.5,20.22976303,19.5
7580,23.98,23.72360992,23.98
7581,15,15.17556667,15
7582,10,9.881643295,10
7583,4.5,8.467443466,4.5
7584,26,26.14531517,26
7585,11.68,10.8910532,11.68
7586,6.5,6.414553165,6.5
7587,11,9.634316444,11
7588,7,5.891221523,7
7589,19.5,20.95465469,19.5
7590,19.6,16.77384377,19.6
7591,7.88,6.336793423,7.88
7592,18,18.05836296,18
7593,27,26.98213577,27
7594,18,17.7824173,18
7595,27,26.22788239,27
7596,2.6,2.08173418,2.6
7597,15,14.99522018,15
7598,28.5,31.89648438,28.5
7599,25.58,26.70664215,25.58
7600,34.9,33.80447006,34.9
7601,7.89,9.000089645,7.89
7602,8,8.135219574,8
7603,15,15.34897137,15
7604,25,24.87086487,25
7605,4,4.43345499,4
7606,26,24.28899193,26
7607,6.6,5.425576687,6.6
7608,2.6,3.631753683,2.6
7609,11,9.630098343,11
7610,19.08,19.92035294,19.08
7611,17.5,17.93335915,17.5
7612,7.6,7.856851578,7.6
7613,9,8.726631165,9
7614,18.6,19.87485695,18.6
7615,9,9.167057037,9
7616,8.2,7.229828835,8.2
7617,28,23.31330681,28
7618,22,21.8885994,22
7619,2.2,3.485647917,2.2
7620,4.5,3.238564968,4.5
7621,15.98,14.13322544,15.98
7622,20,20.17490005,20
7623,10,10.15939045,10
7624,20,20.19450569,20
7625,25,25.07925224,25
7626,19,19.27155685,19
7627,18,17.90873528,18
7628,4.6,7.451519966,4.6
7629,12.2,10.81237125,12.2
7630,4.9,3.961089849,4.9
7631,16.8,17.26535034,16.8
7632,20.5,23.30233383,20.5
7633,21.8,18.84083939,21.8
7634,12.1,10.34078884,12.1
7635,8.63,10.43227863,8.63
7636,5.08,4.757763386,5.08
7637,2.8,3.300000191,2.8
7638,15.88,14.54041862,15.88
7639,7,6.982613087,7
7640,16,12.84039211,16
7641,14,13.82473183,14
7642,28.5,25.02468872,28.5
7643,18.5,17.33485222,18.5
7644,12,12.51818657,12
7645,11.38,12.34640884,11.38
7646,18.3,21.86697006,18.3
7647,7,8.043966293,7
7648,16.3,15.8476181,16.3
7649,1.8,2.032365084,1.8
7650,7.88,9.990697861,7.88
7651,7,7.004509926,7
7652,6.6,6.85812521,6.6
7653,9,9.045057297,9
7654,17.5,18.94238091,17.5
7655,7,6.869801521,7
7656,18,16.99346733,18
7657,9,10.70140171,9
7658,11.08,9.554871559,11.08
7659,11.5,8.153601646,11.5
7660,17.98,18.45390701,17.98
7661,7.8,6.799423218,7.8
7662,8.08,10.50654316,8.08
7663,13,11.42469311,13
7664,7.28,7.975036621,7.28
7665,3.98,5.970038891,3.98
7666,17.8,20.12492943,17.8
7667,14,11.44838333,14
7668,28.8,28.5688858,28.8
7669,9.6,12.63879108,9.6
7670,16.15,14.48982811,16.15
7671,24.5,23.07279396,24.5
7672,16,17.28040123,16
7673,15.6,12.84394741,15.6
7674,6,5.986711502,6
7675,36,34.4078331,36
7676,5.6,6.422671318,5.6
7677,28,28.07710457,28
7678,15,14.98259068,15
7679,32.6,34.56332397,32.6
7680,19.5,19.77374268,19.5
7681,23,23.00069046,23
7682,6.8,9.650302887,6.8
7683,5.98,9.135287285,5.98
7684,6.5,6.551661968,6.5
7685,14.8,20.53958702,14.8
7686,21.68,20.89509392,21.68
7687,38.3,37.11662674,38.3
7688,5.6,4.556255341,5.6
7689,26,26.1567421,26
7690,8.68,5.834735394,8.68
7691,4.6,5.409372807,4.6
7692,12.65,12.94431973,12.65
7693,15.5,16.87745857,15.5
7694,37,33.61976624,37
7695,22.5,21.26997185,22.5
7696,11,10.11315823,11
7697,14.6,17.7686882,14.6
7698,6,6.245954037,6
7699,25,25.56708336,25
7700,6,5.925585747,6
7701,10.5,9.908376694,10.5
7702,10,9.81811142,10
7703,3.5,3.963963985,3.5
7704,3.2,3.008070946,3.2
7705,12,11.81217384,12
7706,23.98,24.70549011,23.98
7707,4,4.349244595,4
7708,16.3,14.30277252,16.3
7709,23,22.91788101,23
7710,8,7.980168343,8
7711,8.98,9.824167252,8.98
7712,3.38,3.296454906,3.38
7713,12.5,11.92560196,12.5
7714,21,21.0085659,21
7715,4,3.948970795,4
7716,32,33.07754898,32
7717,10,10.00933552,10
7718,10.75,10.32183075,10.75
7719,10,10.18306828,10
7720,8,9.084880829,8
7721,18,14.2874794,18
7722,6.5,6.121344566,6.5
7723,21,20.99399567,21
7724,5.2,4.364077091,5.2
7725,2.2,3.156011105,2.2
7726,10.38,9.508115768,10.38
7727,15.98,15.94708252,15.98
7728,38,37.49637604,38
7729,24,23.92333031,24
7730,25.5,25.31233788,25.5
7731,5.8,6.908249855,5.8
7732,6.6,8.348115921,6.6
7733,34,33.86740875,34
7734,3.38,3.470963001,3.38
7735,10,9.874979973,10
7736,27.6,28.21512985,27.6
7737,14.3,14.11818981,14.3
7738,7.98,6.299273968,7.98
7739,22,19.20057869,22
7740,25,24.60082817,25
7741,21,21.05556679,21
7742,6,5.909152985,6
7743,16.2,17.14439583,16.2
7744,6,5.934113503,6
7745,3.2,3.531135321,3.2
7746,19.68,20.4749527,19.68
7747,3.05,8.434239388,3.05
7748,20.5,19.70405388,20.5
7749,22.8,25.13917542,22.8
7750,16,15.88231754,16
7751,18,18.04748344,18
7752,23.75,22.13869667,23.75
7753,6.29,5.4217453,6.29
7754,16.8,13.91648197,16.8
7755,20.3,19.03682709,20.3
7756,19.98,19.26916313,19.98
7757,11.88,9.729793549,11.88
7758,22,20.96099472,22
7759,15,15.00479126,15
7760,16.46,17.27486992,16.46
7761,3.5,3.438880444,3.5
7762,10.5,9.955125809,10.5
7763,7.98,9.206906319,7.98
7764,7.8,8.442098618,7.8
7765,18.38,17.70133972,18.38
7766,20,19.95362282,20
7767,5.38,4.121523857,5.38
7768,12,11.80000687,12
7769,2.3,2.519472837,2.3
7770,25.8,24.69465637,25.8
7771,11,8.784036636,11
7772,18,18.06035423,18
7773,8.48,7.021320343,8.48
7774,20,20.19175529,20
7775,21.58,21.854002,21.58
7776,19,24.42838287,19
7777,15.38,17.5203743,15.38
7778,4.47,5.270393848,4.47
7779,19,18.59041786,19
7780,11,11.18487072,11
7781,35,33.08592987,35
7782,4.28,3.899285078,4.28
7783,36,35.91065979,36
7784,6.9,8.747471809,6.9
7785,6.3,7.312872887,6.3
7786,7.88,9.290485382,7.88
7787,5.5,4.180333614,5.5
7788,17,16.79079628,17
7789,10.2,9.483410835,10.2
7790,6,6.16236496,6
7791,26,25.68780136,26
7792,3.5,2.574462414,3.5
7793,4.5,3.956734657,4.5
7794,18,18.05231476,18
7795,6.98,7.663529873,6.98
7796,13,11.53694534,13
7797,27.2,24.26589394,27.2
7798,20.5,19.37252045,20.5
7799,3.2,4.081820488,3.2
7800,11,10.97202015,11
7801,2.6,5.771720409,2.6
7802,4.28,4.730447769,4.28
7803,3.6,4.166784286,3.6
7804,4.8,6.705255508,4.8
7805,4,3.902330875,4
7806,9,9.104988098,9
7807,12.8,15.61440849,12.8
7808,12.6,14.69160748,12.6
7809,18,18.15235138,18
7810,4.2,3.750466347,4.2
7811,19,23.24279594,19
7812,12,11.72205448,12
7813,5,5.011113644,5
7814,14.5,12.36171341,14.5
7815,25,24.59225082,25
7816,17,16.87033653,17
7817,34.5,35.20690918,34.5
7818,9.6,9.640517235,9.6
7819,17,18.54271317,17
7820,18,17.75418282,18
7821,20.8,21.26709366,20.8
7822,11,11.01293755,11
7823,22.2,21.83694077,22.2
7824,12,11.85204411,12
7825,9.8,12.05117607,9.8
7826,18.5,23.9208889,18.5
7827,2.9,3.526958704,2.9
7828,24,23.99418259,24
7829,28.18,36.086483,28.18
7830,18,23.62742233,18
7831,3,1.847644687,3
7832,27,26.98309135,27
7833,17.5,19.31766319,17.5
7834,2.88,3.738534212,2.88
7835,23,23.12179756,23
7836,8.8,12.47502232,8.8
7837,1.8,1.721307635,1.8
7838,17.8,18.10026169,17.8
7839,17.38,17.28199005,17.38
7840,1.3,1.451890707,1.3
7841,18,17.87805176,18
7842,22,23.20662689,22
7843,19.5,20.7147541,19.5
7844,23.5,20.65085793,23.5
7845,9,9.057998657,9
7846,5.7,6.7435956,5.7
7847,4,4.051039696,4
7848,5,4.831916809,5
7849,32.5,34.22459412,32.5
7850,5,4.724174976,5
7851,10,12.50146389,10
7852,16,15.98740005,16
7853,21,21.04630089,21
7854,8.5,7.343754292,8.5
7855,27.5,27.23770714,27.5
7856,8,7.969317913,8
7857,18,18.03035927,18
7858,15,15.68818665,15
7859,19,18.94563293,19
7860,16,16.0171566,16
7861,17,17.0072422,17
7862,8.38,7.922396183,8.38
7863,18.98,19.36595535,18.98
7864,3,2.272948503,3
7865,19,19.06155777,19
7866,25,25.09006691,25
7867,19.5,19.05463219,19.5
7868,20,19.93131065,20
7869,24,24.12463188,24
7870,6.9,6.81533432,6.9
7871,17.5,17.58949852,17.5
7872,23,23.5291996,23
7873,8,8.080053329,8
7874,5.68,7.180600166,5.68
7875,2.8,2.921925783,2.8
7876,3.6,3.943370819,3.6
7877,9,8.118679047,9
7878,9.2,14.06602097,9.2
7879,15.68,15.32179737,15.68
7880,15,14.89056969,15
7881,14,14.15291786,14
7882,7,7.033599854,7
7883,6,5.937410831,6
7884,22.5,22.63376427,22.5
7885,15,15.03056908,15
7886,9.98,9.890535355,9.98
7887,4.8,7.435690403,4.8
7888,32.3,26.13887596,32.3
7889,23,20.91722488,23
7890,2.55,5.426715851,2.55
7891,37.5,28.0143528,37.5
