,y_test,xgb_y_pred,y_test,,,,,,,,,,,
7902,16.5,17.87111092,16.5,,,,,,,,,,,
7903,27.88,23.20662308,27.88,,,,,,,,,,,
7904,8.5,9.275791168,8.5,,,,,,,,,,,
7905,10,9.885800362,10,,,,,,,,,,,
7906,23,22.99349213,23,,,,,,,,,,,
7907,2.8,2.795193195,2.8,,,,,,,,,,,
7908,14,14.03445435,14,,,,,,,,,,,
7909,12,12.50581074,12,,,,,,,,,,,
7910,20,20.10624123,20,,,,,,,,,,,
7911,6.2,9.780422211,6.2,,,,,,,,,,,
7912,20,26.31479073,20,,,,,,,,,,,
7913,5.8,5.103085995,5.8,,,,,,,,,,,
7914,17,16.81564331,17,,,,,,,,,,,
7915,8.99,7.484665394,8.99,,,,,,,,,,,
7916,13.81,16.99972153,13.81,,,,,,,,,,,
7917,23.5,22.50100899,23.5,,,,,,,,,,,
7918,3,2.998631716,3,,,,,,,,,,,
7919,21,21.14192581,21,,,,,,,,,,,
7920,36.5,32.69371796,36.5,,,,,,,,,,,
7921,22,21.99313927,22,,,,,,,,,,,
7922,28.98,20.79523277,28.98,,,,,,,,,,,
7923,14.18,15.31149387,14.18,,,,,,,,,,,
7924,17.88,19.08979988,17.88,,,,,,,,,,,
7925,25,24.80004311,25,,,,,,,,,,,
7926,11.5,11.17946815,11.5,,,,,,,,,,,
7927,22.98,20.29334068,22.98,,,,,,,,,,,
7928,7,8.457038879,7,,,,,,,,,,,
7929,3.2,2.591534138,3.2,,,,,,,,,,,
7930,6,5.863130569,6,,,,,,,,,,,
7931,36,36.572052,36,,,,,,,,,,,
7932,3,1.963116169,3,,,,,,,,,,,
7933,22.98,19.97209358,22.98,,,,,,,,,,,
7934,12,12.01290131,12,,,,,,,,,,,
7935,15,15.31805992,15,,,,,,,,,,,
7936,12,11.22752953,12,,,,,,,,,,,
7937,20.8,18.85616112,20.8,,,,,,,,,,,
7938,17,17.42565155,17,,,,,,,,,,,
7939,22,21.75763702,22,,,,,,,,,,,
7940,12.8,15.93285179,12.8,,,,,,,,,,,
7941,32,31.7564888,32,,,,,,,,,,,
7942,13.5,22.26157761,13.5,,,,,,,,,,,
7943,7.98,3.945661068,7.98,,,,,,,,,,,
7944,37,28.17385292,37,,,,,,,,,,,
7945,27.3,24.48740768,27.3,,,,,,,,,,,
7946,11,10.97641659,11,,,,,,,,,,,
7947,27.5,26.24637794,27.5,,,,,,,,,,,
7948,17.5,15.95107365,17.5,,,,,,,,,,,
7949,10,9.966496468,10,,,,,,,,,,,
7950,25.8,24.5151062,25.8,,,,,,,,,,,
7951,19,18.84944534,19,,,,,,,,,,,
7952,9,9.116926193,9,,,,,,,,,,,
7953,20.6,15.78192234,20.6,,,,,,,,,,,
7954,4,3.926780462,4,,,,,,,,,,,
7955,16.35,21.92627716,16.35,,,,,,,,,,,
7956,7,6.822549343,7,,,,,,,,,,,
7957,13.3,13.53998661,13.3,,,,,,,,,,,
7958,28.9,30.80075073,28.9,,,,,,,,,,,
7959,21.3,20.55784607,21.3,,,,,,,,,,,
7960,15.39,13.72086048,15.39,,,,,,,,,,,
7961,7.5,6.541676044,7.5,,,,,,,,,,,
7962,7.88,6.569591999,7.88,,,,,,,,,,,
7963,28,26.08909607,28,,,,,,,,,,,
7964,20,20.10318184,20,,,,,,,,,,,
7965,18,19.37310791,18,,,,,,,,,,,
7966,16,20.75590134,16,,,,,,,,,,,
7967,20.6,20.45841026,20.6,,,,,,,,,,,
7968,15.6,15.25273323,15.6,,,,,,,,,,,
7969,3.98,4.296790123,3.98,,,,,,,,,,,
7970,20.9,19.47572708,20.9,,,,,,,,,,,
7971,23.98,23.46063614,23.98,,,,,,,,,,,
7972,31.5,32.53790283,31.5,,,,,,,,,,,
7973,3.3,3.636961699,3.3,,,,,,,,,,,
7974,20,20.05256462,20,,,,,,,,,,,
7975,2.85,4.427622795,2.85,,,,,,,,,,,
7976,17.88,16.87593269,17.88,,,,,,,,,,,
7977,35.5,30.19652176,35.5,,,,,,,,,,,
7978,23,21.14769363,23,,,,,,,,,,,
7979,1.98,5.807633877,1.98,,,,,,,,,,,
7980,4.5,4.881608963,4.5,,,,,,,,,,,
7981,27.28,25.77306557,27.28,,,,,,,,,,,
7982,20.5,18.9094162,20.5,,,,,,,,,,,
7983,5,5.036587238,5,,,,,,,,,,,
7984,19.7,18.21536064,19.7,,,,,,,,,,,
7985,9.38,9.449156761,9.38,,,,,,,,,,,
7986,2.3,2.572711468,2.3,,,,,,,,,,,
7987,2,1.967692971,2,,,,,,,,,,,
7988,16.9,19.89597702,16.9,,,,,,,,,,,
7989,16,15.99796009,16,,,,,,,,,,,
7990,5.6,9.679067612,5.6,,,,,,,,,,,
7991,2.3,3.426141262,2.3,,,,,,,,,,,
7992,8.5,9.29375267,8.5,,,,,,,,,,,
7993,8,7.928071976,8,,,,,,,,,,,
7994,23.5,23.51620865,23.5,,,,,,,,,,,
7995,7,7.005553246,7,,,,,,,,,,,
7996,6.9,7.38817215,6.9,,,,,,,,,,,
7997,38.2,33.1377449,38.2,,,,,,,,,,,
7998,15.8,17.93679237,15.8,,,,,,,,,,,
7999,25,24.55624008,25,,,,,,,,,,,
8000,11,10.94671535,11,,,,,,,,,,,
8001,11,10.87936687,11,,,,,,,,,,,
8002,16.9,19.5855732,16.9,,,,,,,,,,,
8003,19,19.12874794,19,,,,,,,,,,,
8004,21.2,20.20821381,21.2,,,,,,,,,,,
8005,18.9,17.45160675,18.9,,,,,,,,,,,
8006,12,19.95609283,12,,,,,,,,,,,
8007,12,12.08240986,12,,,,,,,,,,,
8008,21,24.12230492,21,,,,,,,,,,,
8009,14.5,13.2041626,14.5,,,,,,,,,,,
8010,9,9.286091805,9,,,,,,,,,,,
8011,20.5,16.83709526,20.5,,,,,,,,,,,
8012,20,19.49812889,20,,,,,,,,,,,
8013,5.9,6.026887417,5.9,,,,,,,,,,,
8014,2,3.067106724,2,,,,,,,,,,,
8015,10,11.10908031,10,,,,,,,,,,,
8016,9,8.90897274,9,,,,,,,,,,,
8017,19,18.78696823,19,,,,,,,,,,,
8018,12,11.89314938,12,,,,,,,,,,,
8019,14.1,13.39757824,14.1,,,,,,,,,,,
8020,26,25.367342,26,,,,,,,,,,,
8021,18.5,17.34007835,18.5,,,,,,,,,,,
8022,11.5,10.86567211,11.5,,,,,,,,,,,
8023,4.5,4.333168507,4.5,,,,,,,,,,,
8024,28.8,27.21562386,28.8,,,,,,,,,,,
8025,13,12.94679165,13,,,,,,,,,,,
8026,8.5,9.102639198,8.5,,,,,,,,,,,
8027,35,38.03615952,35,,,,,,,,,,,
8028,22.8,21.45427132,22.8,,,,,,,,,,,
8029,2,2.244502544,2,,,,,,,,,,,
8030,15.5,15.58022022,15.5,,,,,,,,,,,
8031,1,2.060786724,1,,,,,,,,,,,
8032,5.5,7.063858032,5.5,,,,,,,,,,,
8033,18.8,18.02885628,18.8,,,,,,,,,,,
8034,25,27.3140564,25,,,,,,,,,,,
8035,23,22.88956833,23,,,,,,,,,,,
8036,18,18.1590271,18,,,,,,,,,,,
8037,9,7.923659325,9,,,,,,,,,,,
8038,28.5,28.46500015,28.5,,,,,,,,,,,
8039,20,20.07457924,20,,,,,,,,,,,
8040,34.58,31.13750076,34.58,,,,,,,,,,,
8041,7,7.02494812,7,,,,,,,,,,,
8042,20.5,24.00835228,20.5,,,,,,,,,,,
8043,18.38,20.11749649,18.38,,,,,,,,,,,
8044,24.8,22.83097649,24.8,,,,,,,,,,,
8045,18.5,17.4304657,18.5,,,,,,,,,,,
8046,1.5,2.131236553,1.5,,,,,,,,,,,
8047,19,18.9701519,19,,,,,,,,,,,
8048,14.28,13.76997757,14.28,,,,,,,,,,,
8049,16.5,16.82332611,16.5,,,,,,,,,,,
8050,6,5.992525101,6,,,,,,,,,,,
8051,23,22.92379189,23,,,,,,,,,,,
8052,23.5,23.33783722,23.5,,,,,,,,,,,
8053,6.68,7.564741611,6.68,,,,,,,,,,,
8054,7,6.652729511,7,,,,,,,,,,,
8055,17,16.93904495,17,,,,,,,,,,,
8056,25.88,21.02601433,25.88,,,,,,,,,,,
8057,12.9,8.870591164,12.9,,,,,,,,,,,
8058,2.99,3.363638163,2.99,,,,,,,,,,,
8059,21.5,21.11698723,21.5,,,,,,,,,,,
8060,5,4.979253769,5,,,,,,,,,,,
8061,22,21.84796524,22,,,,,,,,,,,
8062,5.38,8.389391899,5.38,,,,,,,,,,,
8063,23,22.75406837,23,,,,,,,,,,,
8064,13,14.62008095,13,,,,,,,,,,,
8065,14,14.06863976,14,,,,,,,,,,,
8066,12.8,11.97369194,12.8,,,,,,,,,,,
8067,4.5,5.672244549,4.5,,,,,,,,,,,
8068,6.88,7.299510956,6.88,,,,,,,,,,,
8069,3.98,7.931007862,3.98,,,,,,,,,,,
8070,10.3,11.00839996,10.3,,,,,,,,,,,
8071,21.68,20.05049515,21.68,,,,,,,,,,,
8072,10,9.537492752,10,,,,,,,,,,,
8073,9.3,9.606129646,9.3,,,,,,,,,,,
8074,13,14.74078751,13,,,,,,,,,,,
8075,28,27.95835304,28,,,,,,,,,,,
8076,2.1,3.143110752,2.1,,,,,,,,,,,
8077,33,29.78566742,33,,,,,,,,,,,
8078,8,6.974893093,8,,,,,,,,,,,
8079,17.3,17.14639282,17.3,,,,,,,,,,,
8080,29,31.79405022,29,,,,,,,,,,,
8081,5.5,6.003859043,5.5,,,,,,,,,,,
8082,2.18,2.507228851,2.18,,,,,,,,,,,
8083,10,9.977104187,10,,,,,,,,,,,
8084,18,17.97836494,18,,,,,,,,,,,
8085,11,10.99919796,11,,,,,,,,,,,
8086,22,20.10188103,22,,,,,,,,,,,
8087,4,3.896074533,4,,,,,,,,,,,
8088,6,5.828691959,6,,,,,,,,,,,
8089,18,14.72737598,18,,,,,,,,,,,
8090,6.7,8.536419868,6.7,,,,,,,,,,,
8091,1.4,2.137968063,1.4,,,,,,,,,,,
8092,22,21.90327835,22,,,,,,,,,,,
8093,1.5,1.361356735,1.5,,,,,,,,,,,
8094,9.98,9.087910652,9.98,,,,,,,,,,,
8095,24,24.11911201,24,,,,,,,,,,,
8096,2.5,3.12246418,2.5,,,,,,,,,,,
8097,6.38,8.001431465,6.38,,,,,,,,,,,
8098,18.5,17.09244347,18.5,,,,,,,,,,,
8099,14,14.03100681,14,,,,,,,,,,,
8100,19,18.79680443,19,,,,,,,,,,,
8101,38,37.82972336,38,,,,,,,,,,,
8102,34,33.87950897,34,,,,,,,,,,,
8103,14,13.94211388,14,,,,,,,,,,,
8104,2,2.128500938,2,,,,,,,,,,,
8105,12.68,10.31825924,12.68,,,,,,,,,,,
8106,4.3,4.973679066,4.3,,,,,,,,,,,
8107,2.8,2.142335892,2.8,,,,,,,,,,,
8108,6.8,9.097471237,6.8,,,,,,,,,,,
8109,7.38,6.085964203,7.38,,,,,,,,,,,
8110,34.18,35.65491867,34.18,,,,,,,,,,,
8111,28.3,27.33102989,28.3,,,,,,,,,,,
8112,11.58,11.64432144,11.58,,,,,,,,,,,
8113,18.3,21.16930008,18.3,,,,,,,,,,,
8114,10,10.11955833,10,,,,,,,,,,,
8115,9.5,6.657330036,9.5,,,,,,,,,,,
8116,40,33.89988708,40,,,,,,,,,,,
8117,11.3,9.057803154,11.3,,,,,,,,,,,
8118,25.5,24.93949318,25.5,,,,,,,,,,,
8119,23.5,22.67577934,23.5,,,,,,,,,,,
8120,22,20.89931488,22,,,,,,,,,,,
8121,22,20.89931488,22,,,,,,,,,,,
8122,39.53,35.48387909,39.53,,,,,,,,,,,
8123,4.8,3.840815067,4.8,,,,,,,,,,,
8124,19,17.48573494,19,,,,,,,,,,,
8125,5.98,6.988279343,5.98,,,,,,,,,,,
8126,13.8,18.15133476,13.8,,,,,,,,,,,
8127,18.8,16.78073502,18.8,,,,,,,,,,,
8128,5.3,6.191405773,5.3,,,,,,,,,,,
8129,21.88,19.51231575,21.88,,,,,,,,,,,
8130,17,17.14060783,17,,,,,,,,,,,
8131,36.8,37.84513092,36.8,,,,,,,,,,,
8132,6,5.96825552,6,,,,,,,,,,,
8133,22,21.97886276,22,,,,,,,,,,,
8134,22,21.99786949,22,,,,,,,,,,,
8135,33.58,31.46195602,33.58,,,,,,,,,,,
8136,20.5,22.16460228,20.5,,,,,,,,,,,
8137,7,7.435723782,7,,,,,,,,,,,
8138,11.88,7.24499464,11.88,,,,,,,,,,,
8139,27,22.06333923,27,,,,,,,,,,,
8140,3.5,3.012797117,3.5,,,,,,,,,,,
8141,8.38,7.864915848,8.38,,,,,,,,,,,
8142,12,12.31827736,12,,,,,,,,,,,
8143,5,5.052437782,5,,,,,,,,,,,
8144,6,5.934685707,6,,,,,,,,,,,
8145,10.68,11.95640755,10.68,,,,,,,,,,,
8146,7,6.959960938,7,,,,,,,,,,,
8147,13.5,13.99207211,13.5,,,,,,,,,,,
8148,9.8,10.43461037,9.8,,,,,,,,,,,
8149,20,20.04887581,20,,,,,,,,,,,
8150,8,5.627244949,8,,,,,,,,,,,
8151,18.8,19.28288269,18.8,,,,,,,,,,,
8152,35,34.84301376,35,,,,,,,,,,,
8153,13,13.80535984,13,,,,,,,,,,,
8154,20,20.37827492,20,,,,,,,,,,,
8155,22.25,23.10094261,22.25,,,,,,,,,,,
8156,19.5,19.90826797,19.5,,,,,,,,,,,
8157,7.8,5.693798065,7.8,,,,,,,,,,,
8158,19,18.98576927,19,,,,,,,,,,,
8159,39,36.69475937,39,,,,,,,,,,,
8160,40,31.71624565,40,,,,,,,,,,,
8161,35,34.77022934,35,,,,,,,,,,,
8162,6.9,7.886534214,6.9,,,,,,,,,,,
8163,13.8,15.20223713,13.8,,,,,,,,,,,
8164,23,26.74309731,23,,,,,,,,,,,
8165,22.68,20.38153076,22.68,,,,,,,,,,,
8166,21.5,18.97544098,21.5,,,,,,,,,,,
8167,18.3,16.85949135,18.3,,,,,,,,,,,
8168,5.28,6.720693111,5.28,,,,,,,,,,,
8169,11.3,10.94770622,11.3,,,,,,,,,,,
8170,8.68,9.634489059,8.68,,,,,,,,,,,
8171,17.28,19.42988205,17.28,,,,,,,,,,,
8172,18.58,21.56824112,18.58,,,,,,,,,,,
8173,6.38,7.192438126,6.38,,,,,,,,,,,
8174,17.5,17.86316109,17.5,,,,,,,,,,,
8175,14.1,15.80489254,14.1,,,,,,,,,,,
8176,5,8.429376602,5,,,,,,,,,,,
8177,9.5,9.137467384,9.5,,,,,,,,,,,
8178,25,23.17354774,25,,,,,,,,,,,
8179,26.6,32.79143143,26.6,,,,,,,,,,,
8180,14,14.04624367,14,,,,,,,,,,,
8181,23,22.99517822,23,,,,,,,,,,,
8182,9,8.861013412,9,,,,,,,,,,,
8183,2.8,4.301487446,2.8,,,,,,,,,,,
8184,11.5,11.89460564,11.5,,,,,,,,,,,
8185,18.58,18.19705391,18.58,,,,,,,,,,,
8186,7.9,15.99044704,7.9,,,,,,,,,,,
8187,27.5,25.97286987,27.5,,,,,,,,,,,
8188,14.5,15.51822376,14.5,,,,,,,,,,,
8189,1.78,2.162112474,1.78,,,,,,,,,,,
8190,8,7.797362328,8,,,,,,,,,,,
8191,16,15.9503212,16,,,,,,,,,,,
8192,8,8.203168869,8,,,,,,,,,,,
8193,16.3,17.80933189,16.3,,,,,,,,,,,
8194,8.18,8.446598053,8.18,,,,,,,,,,,
8195,28.5,28.80825233,28.5,,,,,,,,,,,
8196,21.88,18.12210655,21.88,,,,,,,,,,,
8197,18.5,20.00564766,18.5,,,,,,,,,,,
8198,23.1,19.98931313,23.1,,,,,,,,,,,
8199,23.5,19.03299713,23.5,,,,,,,,,,,
8200,32.58,31.96877098,32.58,,,,,,,,,,,
8201,2,3.113988161,2,,,,,,,,,,,
8202,20,19.93080711,20,,,,,,,,,,,
8203,2.98,1.861906767,2.98,,,,,,,,,,,
8204,31.5,34.41893768,31.5,,,,,,,,,,,
8205,20,20.06577301,20,,,,,,,,,,,
8206,12.5,13.65121555,12.5,,,,,,,,,,,
8207,16.5,14.63296223,16.5,,,,,,,,,,,
8208,1.88,2.197150469,1.88,,,,,,,,,,,
8209,21.5,22.16364479,21.5,,,,,,,,,,,
8210,13,13.06554127,13,,,,,,,,,,,
8211,16,16.14597893,16,,,,,,,,,,,
8212,23,22.64281082,23,,,,,,,,,,,
8213,25,28.95001411,25,,,,,,,,,,,
8214,28.8,21.46615982,28.8,,,,,,,,,,,
8215,16.5,12.40067196,16.5,,,,,,,,,,,
8216,17,17.06555176,17,,,,,,,,,,,
8217,9,9.050483704,9,,,,,,,,,,,
8218,21.28,23.20302963,21.28,,,,,,,,,,,
8219,20.5,21.68078613,20.5,,,,,,,,,,,
8220,15.5,14.49837875,15.5,,,,,,,,,,,
8221,8.5,8.789698601,8.5,,,,,,,,,,,
8222,25,24.88481712,25,,,,,,,,,,,
8223,37.88,35.88828278,37.88,,,,,,,,,,,
8224,21,20.29020691,21,,,,,,,,,,,
8225,18.5,16.41055489,18.5,,,,,,,,,,,
8226,28,27.93160629,28,,,,,,,,,,,
8227,6.8,8.497617722,6.8,,,,,,,,,,,
8228,8.8,17.2522583,8.8,,,,,,,,,,,
8229,1.88,1.593349218,1.88,,,,,,,,,,,
8230,12,12.07448769,12,,,,,,,,,,,
8231,19.98,17.21641731,19.98,,,,,,,,,,,
8232,14.7,14.54954147,14.7,,,,,,,,,,,
8233,4,4.108359814,4,,,,,,,,,,,
8234,14.7,16.31168938,14.7,,,,,,,,,,,
8235,23,23.08366585,23,,,,,,,,,,,
8236,9,10.12285328,9,,,,,,,,,,,
8237,20.38,19.27373695,20.38,,,,,,,,,,,
8238,6.5,7.722736835,6.5,,,,,,,,,,,
8239,2.7,4.793706417,2.7,,,,,,,,,,,
8240,15,12.56004238,15,,,,,,,,,,,
8241,17.2,16.85812187,17.2,,,,,,,,,,,
8242,9.5,7.261516094,9.5,,,,,,,,,,,
8243,26,26.06044769,26,,,,,,,,,,,
8244,21,21.01205635,21,,,,,,,,,,,
8245,2.8,2.91177392,2.8,,,,,,,,,,,
8246,9.5,10.64209461,9.5,,,,,,,,,,,
8247,10,13.34891701,10,,,,,,,,,,,
8248,22,21.90601349,22,,,,,,,,,,,
8249,20.9,21.03516769,20.9,,,,,,,,,,,
8250,26,25.99886703,26,,,,,,,,,,,
8251,8.5,9.095932961,8.5,,,,,,,,,,,
8252,5.5,5.018963337,5.5,,,,,,,,,,,
8253,9,8.960189819,9,,,,,,,,,,,
8254,7.2,8.326869965,7.2,,,,,,,,,,,
8255,9.78,9.547800064,9.78,,,,,,,,,,,
8256,7.8,8.401986122,7.8,,,,,,,,,,,
8257,20.38,24.42557716,20.38,,,,,,,,,,,
8258,14,15.07723045,14,,,,,,,,,,,
8259,18,20.9688797,18,,,,,,,,,,,
8260,25,25.08870888,25,,,,,,,,,,,
8261,16.38,16.74982452,16.38,,,,,,,,,,,
8262,27,27.24163437,27,,,,,,,,,,,
8263,1.98,2.279005051,1.98,,,,,,,,,,,
8264,10,10.02772236,10,,,,,,,,,,,
8265,7.68,7.189879894,7.68,,,,,,,,,,,
8266,12.9,13.87113476,12.9,,,,,,,,,,,
8267,12.8,11.86220932,12.8,,,,,,,,,,,
8268,12.8,12.41394043,12.8,,,,,,,,,,,
8269,21,21.12252045,21,,,,,,,,,,,
8270,5.7,6.681503296,5.7,,,,,,,,,,,
8271,23,23.15159798,23,,,,,,,,,,,
8272,20.38,22.17910767,20.38,,,,,,,,,,,
8273,31,33.22040939,31,,,,,,,,,,,
8274,20,19.9575634,20,,,,,,,,,,,
8275,2.26,2.317483664,2.26,,,,,,,,,,,
8276,14,14.21335125,14,,,,,,,,,,,
8277,8.5,8.848750114,8.5,,,,,,,,,,,
8278,7.6,9.107024193,7.6,,,,,,,,,,,
8279,3.6,5.053242207,3.6,,,,,,,,,,,
8280,3,3.419919252,3,,,,,,,,,,,
8281,24.6,25.35242844,24.6,,,,,,,,,,,
8282,8.8,8.762648582,8.8,,,,,,,,,,,
8283,10.18,11.33724785,10.18,,,,,,,,,,,
8284,16,16.02899742,16,,,,,,,,,,,
8285,18,15.49337006,18,,,,,,,,,,,
8286,14,13.90567493,14,,,,,,,,,,,
8287,3.5,2.623543978,3.5,,,,,,,,,,,
8288,22,21.72963715,22,,,,,,,,,,,
8289,16.5,15.51522827,16.5,,,,,,,,,,,
8290,25,24.9953022,25,,,,,,,,,,,
8291,15,15.37698555,15,,,,,,,,,,,
8292,14.38,17.3333931,14.38,,,,,,,,,,,
8293,22,21.81758881,22,,,,,,,,,,,
8294,8,6.504322529,8,,,,,,,,,,,
8295,8,8.093207359,8,,,,,,,,,,,
8296,7,7.035561562,7,,,,,,,,,,,
8297,12.38,14.72660637,12.38,,,,,,,,,,,
8298,14,13.46006393,14,,,,,,,,,,,
8299,26,25.24654579,26,,,,,,,,,,,
8300,15.8,15.44864082,15.8,,,,,,,,,,,
8301,5.18,4.166223526,5.18,,,,,,,,,,,
8302,10,16.07131004,10,,,,,,,,,,,
8303,5.8,6.111592293,5.8,,,,,,,,,,,
8304,17,17.06870461,17,,,,,,,,,,,
8305,16.5,15.34532738,16.5,,,,,,,,,,,
8306,7.5,8.631524086,7.5,,,,,,,,,,,
8307,17.17,17.39216423,17.17,,,,,,,,,,,
8308,6.8,8.748342514,6.8,,,,,,,,,,,
8309,13,13.21320629,13,,,,,,,,,,,
8310,14.8,16.5020237,14.8,,,,,,,,,,,
8311,32.98,30.34945679,32.98,,,,,,,,,,,
8312,14.8,14.12920761,14.8,,,,,,,,,,,
8313,12.8,14.57713985,12.8,,,,,,,,,,,
8314,9.5,13.49843407,9.5,,,,,,,,,,,
8315,10.8,8.177154541,10.8,,,,,,,,,,,
8316,7.9,6.728455067,7.9,,,,,,,,,,,
8317,6.5,8.609605789,6.5,,,,,,,,,,,
8318,1.9,2.162256956,1.9,,,,,,,,,,,
8319,7,6.616965294,7,,,,,,,,,,,
8320,2,3.04184413,2,,,,,,,,,,,
8321,31,28.94986153,31,,,,,,,,,,,
8322,8.5,8.957464218,8.5,,,,,,,,,,,
8323,1.2,1.485575676,1.2,,,,,,,,,,,
8324,2,2.092723131,2,,,,,,,,,,,
8325,19,19.33901596,19,,,,,,,,,,,
8326,13.88,14.0232172,13.88,,,,,,,,,,,
8327,3.5,3.495863914,3.5,,,,,,,,,,,
8328,7.8,12.82624054,7.8,,,,,,,,,,,
8329,3,3.679236889,3,,,,,,,,,,,
8330,18.1,19.78860474,18.1,,,,,,,,,,,
8331,20.5,18.80195045,20.5,,,,,,,,,,,
8332,5.5,5.969436646,5.5,,,,,,,,,,,
8333,16.8,12.78341007,16.8,,,,,,,,,,,
8334,14.8,20.9881134,14.8,,,,,,,,,,,
8335,3.9,3.267771244,3.9,,,,,,,,,,,
8336,6.68,7.795361996,6.68,,,,,,,,,,,
8337,12.88,13.43382931,12.88,,,,,,,,,,,
8338,3.98,6.660347939,3.98,,,,,,,,,,,
8339,25,25.0866909,25,,,,,,,,,,,
8340,39,38.88260269,39,,,,,,,,,,,
8341,8.2,9.448604584,8.2,,,,,,,,,,,
8342,10,9.999316216,10,,,,,,,,,,,
8343,18,15.63968658,18,,,,,,,,,,,
8344,13.98,13.78033257,13.98,,,,,,,,,,,
8345,33.5,30.53509712,33.5,,,,,,,,,,,
8346,12,12.01336098,12,,,,,,,,,,,
8347,5.88,4.802549839,5.88,,,,,,,,,,,
8348,27.8,26.57588387,27.8,,,,,,,,,,,
8349,12.2,12.39143467,12.2,,,,,,,,,,,
8350,15,15.9909296,15,,,,,,,,,,,
8351,28,27.91221237,28,,,,,,,,,,,
8352,19,18.83061409,19,,,,,,,,,,,
8353,5.5,5.772361755,5.5,,,,,,,,,,,
8354,7.68,6.728889465,7.68,,,,,,,,,,,
8355,24.8,23.71393204,24.8,,,,,,,,,,,
8356,33,33.12133408,33,,,,,,,,,,,
8357,7,5.592450619,7,,,,,,,,,,,
8358,28.8,17.91376877,28.8,,,,,,,,,,,
8359,20,18.605299,20,,,,,,,,,,,
8360,26.3,27.21328735,26.3,,,,,,,,,,,
8361,14.3,18.05311775,14.3,,,,,,,,,,,
8362,4.75,4.918630123,4.75,,,,,,,,,,,
8363,21,20.95736885,21,,,,,,,,,,,
8364,7.12,6.064455032,7.12,,,,,,,,,,,
8365,10.15,13.31067753,10.15,,,,,,,,,,,
8366,12.8,11.57302284,12.8,,,,,,,,,,,
8367,1.8,2.67774272,1.8,,,,,,,,,,,
8368,6.5,7.093817234,6.5,,,,,,,,,,,
8369,38,37.80187607,38,,,,,,,,,,,
8370,38.8,34.02687454,38.8,,,,,,,,,,,
8371,5.38,4.473984241,5.38,,,,,,,,,,,
8372,11.8,12.16142464,11.8,,,,,,,,,,,
8373,24.8,22.13526535,24.8,,,,,,,,,,,
8374,13,13.70924187,13,,,,,,,,,,,
8375,16.2,15.39953709,16.2,,,,,,,,,,,
8376,3.3,4.442666531,3.3,,,,,,,,,,,
8377,18,17.9928875,18,,,,,,,,,,,
8378,2.5,2.879459381,2.5,,,,,,,,,,,
8379,13,12.92946243,13,,,,,,,,,,,
8380,15.28,15.25619984,15.28,,,,,,,,,,,
8381,7.88,7.066264629,7.88,,,,,,,,,,,
8382,13.98,13.75473309,13.98,,,,,,,,,,,
8383,8.58,7.794997692,8.58,,,,,,,,,,,
8384,3.2,6.444768906,3.2,,,,,,,,,,,
8385,18.3,20.98863792,18.3,,,,,,,,,,,
8386,16.98,15.99718571,16.98,,,,,,,,,,,
8387,8.7,8.345941544,8.7,,,,,,,,,,,
8388,24.7,20.75307274,24.7,,,,,,,,,,,
8389,32,31.89813423,32,,,,,,,,,,,
8390,15.8,13.37841225,15.8,,,,,,,,,,,
8391,17.5,14.04010201,17.5,,,,,,,,,,,
8392,3,3.17479682,3,,,,,,,,,,,
8393,22,21.8978672,22,,,,,,,,,,,
8394,2.58,2.599584579,2.58,,,,,,,,,,,
8395,9,8.983631134,9,,,,,,,,,,,
8396,21.8,19.37735939,21.8,,,,,,,,,,,
8397,15,14.98804474,15,,,,,,,,,,,
8398,4.99,6.403598785,4.99,,,,,,,,,,,
8399,17,15.49033451,17,,,,,,,,,,,
8400,25.5,25.65696907,25.5,,,,,,,,,,,
8401,21,21.0967598,21,,,,,,,,,,,
8402,15,14.63527107,15,,,,,,,,,,,
8403,21,23.66734886,21,,,,,,,,,,,
8404,13,9.530517578,13,,,,,,,,,,,
8405,17.5,14.28324318,17.5,,,,,,,,,,,
8406,37.6,36.11203003,37.6,,,,,,,,,,,
8407,21.8,17.51292419,21.8,,,,,,,,,,,
8408,12,11.94315529,12,,,,,,,,,,,
8409,20,19.91179848,20,,,,,,,,,,,
8410,4.5,3.728190422,4.5,,,,,,,,,,,
8411,8.98,14.80796432,8.98,,,,,,,,,,,
8412,38.98,36.36291504,38.98,,,,,,,,,,,
8413,3.99,3.893645048,3.99,,,,,,,,,,,
8414,15.8,16.06007957,15.8,,,,,,,,,,,
8415,12.38,10.19262314,12.38,,,,,,,,,,,
8416,2.2,2.683866501,2.2,,,,,,,,,,,
8417,34,33.95643234,34,,,,,,,,,,,
8418,3.2,2.923740387,3.2,,,,,,,,,,,
8419,1.3,1.611303806,1.3,,,,,,,,,,,
8420,15,14.66969204,15,,,,,,,,,,,
8421,17.8,15.74061966,17.8,,,,,,,,,,,
8422,3,4.089839935,3,,,,,,,,,,,
8423,15.18,15.0016346,15.18,,,,,,,,,,,
8424,28.8,26.75208855,28.8,,,,,,,,,,,
8425,9.1,9.07765007,9.1,,,,,,,,,,,
8426,19.68,17.39845467,19.68,,,,,,,,,,,
8427,23,22.88768387,23,,,,,,,,,,,
8428,20,20.05660248,20,,,,,,,,,,,
8429,13,12.93140125,13,,,,,,,,,,,
8430,18,17.87275887,18,,,,,,,,,,,
8431,11,8.055879593,11,,,,,,,,,,,
